Date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,JNJ,V,PG,UNH,HD,MA,BAC,XOM,CVX,KO,PEP,DIS
2019-10-04,54.7921,131.665,86.9825,60.3294,180.45,4.52724,15.4287,104.591,122.816,169.32,114.45,201.162,211.391,269.361,26.3458,57.1824,97.8681,49.2873,128.092,129.49
2019-10-07,54.8046,130.707,86.633,60.1942,179.68,4.58566,15.848,104.365,122.375,168.275,113.394,202.463,210.312,267.527,26.2898,56.3966,97.3317,48.6815,126.308,130.12
2019-10-08,54.1661,129.34,85.2755,59.2915,177.75,4.40912,16.0033,102.046,121.15,165.86,111.638,201.436,210.243,262.793,25.6593,55.3016,96.012,48.4192,125.327,127.7
2019-10-09,54.7977,131.772,86.0995,59.9028,179.85,4.49589,16.302,102.773,118.738,168.255,112.565,203.25,212.363,267.897,25.9009,55.9152,97.2633,48.6463,125.877,128.56
2019-10-10,55.5398,132.593,86.013,60.2551,180.03,4.55382,16.316,104.218,118.581,168.255,112.535,204.732,214.826,269.461,26.4213,56.5863,98.4923,48.4916,125.917,128.57
2019-10-11,57.0151,133.149,86.596,60.5659,184.19,4.62698,16.526,105.986,120.689,170.336,111.776,203.241,217.662,271.485,26.8485,57.1921,99.8387,48.1667,125.671,129.25
2019-10-14,56.9325,133.023,86.8215,60.6686,183.28,4.64057,17.1307,106.271,120.111,170.619,110.79,201.864,217.191,271.943,27.0617,57.3585,99.8585,48.1667,125.514,128.93
2019-10-15,56.8011,134.946,88.369,61.8877,188.89,4.88511,17.1927,109.464,122.072,171.959,108.155,218.35,218.545,274.107,27.6126,57.5569,99.9756,48.3547,124.475,128.99
2019-10-16,56.5747,133.842,88.8715,61.9255,189.55,4.83119,17.3167,109.218,124.209,171.11,108.481,216.869,218.791,273.828,28.0181,56.5717,98.9406,48.335,124.563,130.08
2019-10-17,56.7914,133.159,89.374,62.4138,190.39,4.83319,17.4647,109.817,125.121,171.177,108.333,222.985,219.624,272.073,28.1026,56.4968,99.1364,48.6081,125.053,131.58
2019-10-18,57.0644,130.979,87.8755,61.9957,185.85,4.73862,17.13,110.014,117.336,169.057,109.123,224.532,220.685,266.301,28.185,56.0563,98.6388,49.5036,124.416,130.11
2019-10-21,58.0511,131.958,89.283,61.9893,189.76,4.87612,16.9,112.755,117.639,169.739,110.612,223.212,219.557,269.911,28.8087,56.9938,100.229,49.0064,124.289,129.48
2019-10-22,57.9228,129.985,88.2865,61.8359,182.34,4.86612,17.0387,113.865,118.718,164.364,113.502,228.302,220.018,257.07,28.9746,57.2836,101.253,48.6619,124.789,131.61
2019-10-23,58.6994,130.815,88.1085,62.6544,186.15,4.85316,16.9787,114.179,119.385,164.804,114.242,226.794,217.672,256.672,29.1788,57.832,101.409,49.3764,125.514,130.35
2019-10-24,58.7979,133.402,89.039,62.7281,186.38,4.89709,19.9787,114.091,117.149,169.498,115.909,223.765,216.947,264.447,29.1239,57.2836,101.048,49.349,125.917,129.48
2019-10-25,59.5203,134.155,88.0665,62.9866,187.89,5.0886,21.8753,114.995,117.963,171.09,114.488,224.144,217.388,265.863,29.4588,57.4158,101.984,48.5719,124.769,130.12
2019-10-28,60.1145,137.446,88.854,64.2162,189.4,5.14474,21.8473,115.447,118.698,173.015,114.716,226.091,219.654,271.505,29.5687,56.9092,101.828,48.4104,124.7,129.75
2019-10-29,58.7269,136.156,88.1355,62.8053,189.31,5.04807,21.0813,115.368,118.649,170.873,114.824,230.877,217.152,269.901,29.7808,56.7438,101.545,48.2655,124.259,128.71
2019-10-30,58.7191,137.846,88.9995,62.8073,188.25,5.05007,21.0007,114.72,122.072,172.438,116.057,233.184,219.115,272.711,29.3645,56.1467,100.003,48.7451,124.994,128.83
2019-10-31,60.0455,136.666,88.833,62.7126,191.65,5.00084,20.9947,113.983,121.327,172.056,115.653,231.257,217.585,272.373,29.0394,56.0232,99.8288,49.1865,125.259,129.15
2019-11-01,61.7486,136.988,89.572,63.3828,193.62,5.03987,20.8873,116.616,120.562,174.079,115.071,230.812,220.155,274.595,29.5314,57.7075,99.8764,48.708,125.024,131.96
2019-11-04,62.1545,137.787,90.233,64.2476,194.72,5.23658,21.1647,117.559,119.689,172.146,110.602,229.916,217.908,271.894,30.0882,59.4231,104.481,48.0208,123.415,132.13
2019-11-05,62.0637,137.699,90.0855,64.3388,194.32,5.21461,21.148,117.815,119.827,169.701,110.444,229.072,215.376,264.697,30.4781,60.5999,104.812,47.372,122.368,130.67
2019-11-06,62.0914,137.319,89.7885,64.3174,191.55,5.1657,21.772,117.981,120.345,170.065,111.776,229.264,217.054,265.534,30.4516,59.2723,103.057,47.7146,122.759,130.49
2019-11-07,62.8109,137.515,89.41,65.111,190.42,5.18345,22.3693,118.62,120.787,171.648,111.105,234.713,216.063,268.445,30.8591,60.5327,104.775,47.2546,121.73,132.17
2019-11-08,62.9794,139.145,89.294,65.2137,190.84,5.16949,22.476,118.974,122.219,172.166,111.184,235.179,215.964,270.489,30.8866,59.3842,103.944,47.1792,121.554,137.14
2019-11-11,63.4792,139.282,88.5825,64.6796,189.61,5.17945,23.006,118.551,121.267,172.721,110.838,232.539,215.003,272.562,30.8149,59.0214,103.827,46.8473,120.887,135.93
2019-11-12,63.4198,140.189,88.9,64.6261,194.47,5.21461,23.3287,117.873,120.709,172.916,110.78,233.584,216.23,272.701,30.7294,58.2084,103.974,46.73,120.504,137.75
2019-11-13,64.03,140.425,87.6555,64.5749,193.19,5.18885,23.074,117.245,120.63,172.595,112.072,232.065,217.789,273.629,30.4516,57.73,105.096,47.3632,121.701,147.83
2019-11-14,63.5875,141.138,87.73,65.2212,193.15,5.21911,23.29,117.353,120.345,173.221,111.924,234.117,219.41,275.174,30.3671,57.48,104.822,47.5609,121.74,146.27
2019-11-15,64.3383,142.956,86.9745,66.4362,195.1,5.07981,23.478,118.197,124.004,173.239,111.963,246.54,220.105,276.31,30.5802,58.0577,104.715,47.5961,122.181,143.81
2019-11-18,64.6667,143.316,87.6265,65.7535,197.4,5.28102,23.3327,119.209,123.895,173.132,113.246,249.767,221.549,276.39,30.6086,57.4955,102.901,47.922,122.415,146.77
2019-11-19,64.4696,143.355,87.6395,65.3925,199.32,5.17468,23.968,119.17,123.885,176.132,112.783,250.962,209.478,280.746,30.5901,56.9072,101.068,47.966,122.877,147.5
2019-11-20,63.7214,143.112,87.2765,64.8579,197.51,5.25357,23.4813,118.286,124.916,175.066,113.581,252.169,204.895,280.816,30.3583,57.0842,101.847,48.0933,122.112,146.05
2019-11-21,63.4318,142.975,86.7355,64.7723,197.93,5.22878,23.6553,118.561,125.377,173.355,111.786,253.071,202.707,279.888,30.4977,58.4613,103.097,47.8574,122.269,146.03
2019-11-22,63.3766,143.083,87.286,64.4498,198.82,5.24638,22.2027,119.367,126.877,172.946,111.746,253.348,202.227,278.034,30.8149,58.2084,102.979,47.922,122.425,147.41
2019-11-25,64.4881,144.665,88.692,65.0463,199.79,5.50289,22.4227,119.966,126.927,174.41,111.934,258.687,202.569,283.028,31.083,57.8233,102.744,48.0933,122.201,148.8
2019-11-26,63.9855,145.416,89.847,65.4128,198.97,5.39865,21.928,120.133,126.927,175.935,113.562,257.517,204.767,284.744,30.972,57.6794,102.258,48.708,123.916,150.74
2019-11-27,64.8461,145.69,90.9255,65.3696,202.0,5.43309,22.07,120.516,127.465,177.654,113.117,256.861,206.838,287.036,31.0349,57.6492,102.492,48.7539,124.103,150.58
2019-11-29,64.7028,144.81,90.04,64.9689,201.64,5.39616,21.996,120.221,127.221,177.792,113.394,256.13,204.532,287.555,30.9436,57.1669,101.663,48.6169,124.043,150.68
2019-12-02,63.9542,143.044,89.08,64.2102,199.7,5.20942,22.3247,119.947,127.102,175.194,113.996,255.93,201.843,281.902,31.0438,57.4119,101.38,48.9349,124.083,149.72
2019-12-03,62.8158,142.807,88.498,64.5032,198.82,5.17019,22.4133,118.414,126.917,175.3,114.193,253.404,198.507,282.51,30.4977,56.9578,100.599,48.981,123.682,147.7
2019-12-04,63.3698,143.325,88.0345,65.7088,198.71,5.21362,22.202,120.771,128.976,174.05,115.673,255.616,199.861,282.272,30.7855,57.6035,101.507,49.4263,125.377,147.4
2019-12-05,64.297,143.404,87.024,66.1083,199.36,5.19684,22.0247,121.41,129.142,175.29,115.742,258.086,198.83,285.202,30.8974,57.4051,100.979,49.3353,125.377,146.56
2019-12-06,65.5406,145.142,87.58,66.7276,201.05,5.28232,22.3927,123.218,129.888,175.566,115.357,257.393,200.028,285.74,31.4385,58.3261,102.433,49.5447,126.298,146.78
2019-12-09,64.6213,144.793,87.471,66.9069,201.34,5.28232,22.6353,122.658,130.006,176.277,115.989,254.962,202.117,284.444,31.2902,58.4535,101.808,49.2257,126.111,145.34
2019-12-10,64.9997,144.566,86.9605,66.9019,200.87,5.32734,23.256,122.747,129.525,175.652,115.426,256.795,201.559,284.006,31.3079,57.9487,102.316,48.9536,125.308,145.23
2019-12-11,65.5555,145.104,87.436,66.9696,202.26,5.41112,23.5133,122.451,130.457,175.407,115.781,257.687,197.888,285.392,31.41,57.8642,100.882,49.1171,126.064,146.71
2019-12-12,65.722,146.559,88.0165,67.181,196.75,5.57817,23.9787,125.959,130.771,176.024,115.703,260.556,197.928,287.535,32.3823,59.0214,103.135,49.2902,126.131,146.88
2019-12-13,66.6169,147.809,88.047,67.1003,194.11,5.57617,23.8927,124.829,130.809,178.399,116.551,262.265,199.841,291.363,32.1594,58.0916,102.384,49.5447,126.847,146.38
2019-12-16,67.7571,148.786,88.4605,67.7892,197.92,5.60513,25.4333,125.321,131.182,179.473,116.639,268.277,201.195,292.21,32.4,58.7365,103.603,49.5447,126.024,148.46
2019-12-17,67.8873,147.966,89.533,67.4997,198.39,5.6833,25.266,126.097,132.83,178.768,116.413,266.853,203.246,291.273,32.7191,58.469,102.95,49.5447,125.21,147.73
2019-12-18,67.7284,147.652,89.2015,67.3513,202.5,5.71368,26.21,125.979,132.496,178.172,115.19,269.074,203.492,290.047,32.7828,58.6295,102.901,49.0808,125.014,146.26
2019-12-19,67.7945,148.953,89.614,67.577,206.06,5.86205,26.936,125.33,134.496,179.765,116.037,270.661,205.572,292.769,32.6336,58.2259,102.54,49.4537,125.494,146.15
2019-12-20,67.6557,150.544,89.325,67.317,206.3,5.95941,27.0393,125.232,135.144,181.184,116.443,268.779,206.466,293.785,32.6425,58.6869,103.876,50.0448,126.827,146.88
2019-12-23,68.7594,150.544,89.65,67.2876,206.18,5.94572,27.948,125.193,135.497,180.283,116.018,271.097,204.62,292.509,32.8399,58.9816,104.432,49.9929,126.014,144.68
2019-12-24,68.8225,150.514,89.4605,66.9786,205.12,5.94082,28.35,125.537,135.026,180.764,116.323,270.585,205.985,292.719,32.8869,58.7539,104.442,49.808,125.877,145.29
2019-12-26,70.1874,151.776,93.4385,67.8774,207.79,5.95492,28.7293,126.873,134.938,182.296,116.323,271.591,206.132,294.413,33.1679,58.8474,104.685,50.0918,125.68,145.7
2019-12-27,70.1597,152.048,93.49,67.4874,208.1,5.8971,28.692,126.961,134.86,182.521,117.133,271.896,205.347,295.939,33.0077,58.6451,104.403,50.3913,126.465,145.75
2019-12-30,70.5778,150.72,92.3445,66.7435,204.41,5.78358,27.6467,126.489,134.448,181.016,115.613,269.958,202.854,292.957,32.8212,58.3018,104.032,50.3188,125.798,143.77
2019-12-31,71.0911,150.829,92.392,66.7276,205.25,5.85806,27.8887,127.217,134.967,181.086,116.018,270.074,203.855,293.805,32.8869,58.5536,104.598,50.3913,125.661,144.63
2020-01-02,72.7161,153.613,94.9005,68.1868,209.78,5.97288,28.684,128.759,135.066,184.162,114.646,268.697,205.043,298.55,33.2788,59.4941,105.408,50.0634,124.877,148.2
2020-01-03,72.0115,151.726,93.7485,67.8302,208.67,5.87724,29.534,127.049,133.496,182.718,113.858,265.978,204.356,295.629,32.5875,59.0136,105.017,49.7914,124.71,146.5
2020-01-06,72.5811,152.118,95.144,69.6381,212.6,5.90189,30.1027,126.941,133.339,182.325,114.016,267.84,205.337,296.427,32.5403,59.4678,104.685,49.7747,125.19,145.65
2020-01-07,72.2432,150.71,95.343,69.5035,213.06,5.97338,31.2707,124.78,134.154,181.857,113.335,266.205,203.992,295.409,32.3273,58.9816,103.34,49.391,123.23,145.7
2020-01-08,73.4042,153.142,94.5985,69.9983,215.22,5.98467,32.8093,125.773,134.134,184.936,113.788,271.828,207.044,300.623,32.6523,58.0916,102.169,49.4811,123.856,145.4
2020-01-09,74.966,155.028,95.0525,70.733,218.3,6.05026,32.0893,126.234,134.536,186.226,115.051,270.291,210.204,304.571,32.7093,58.5362,101.984,50.3815,123.946,144.83
2020-01-10,75.1306,154.304,94.158,71.1899,218.06,6.08272,31.8767,124.957,134.222,186.733,115.16,271.136,209.301,306.614,32.4382,58.0159,101.058,50.5557,123.691,144.62
2020-01-13,76.739,156.19,94.565,71.7415,221.91,6.27322,34.99,126.018,134.81,188.248,115.999,262.608,208.487,310.582,32.7387,58.5701,101.253,51.1009,125.543,143.88
2020-01-14,75.7013,155.068,93.472,71.2711,219.06,6.1562,35.86,127.481,135.575,188.941,115.811,264.81,207.987,306.086,32.9813,58.0665,100.95,50.9824,125.837,145.2
2020-01-15,75.3751,156.093,93.101,71.7,221.15,6.11388,34.5667,125.556,136.036,192.537,117.005,272.294,209.645,309.635,32.3724,57.9731,100.794,51.6206,128.004,144.32
2020-01-16,76.3201,158.934,93.897,72.2461,221.77,6.19736,34.2333,126.067,137.135,193.651,117.113,276.283,213.59,315.606,32.4195,57.7474,101.467,51.7302,128.367,145.12
2020-01-17,77.1667,159.833,93.236,73.7088,222.14,6.20614,34.0333,126.912,138.027,197.246,117.419,274.203,216.485,318.905,32.4097,57.5296,100.326,51.8407,129.887,144.33
2020-01-21,76.6433,159.257,94.6,73.8448,221.44,6.17257,36.48,125.674,138.116,199.759,117.133,276.084,217.446,317.201,31.9895,56.7089,98.3457,52.0492,130.445,143.56
2020-01-22,76.9164,158.476,94.373,73.9405,221.32,6.22532,37.97,125.517,137.184,200.354,117.32,276.14,217.398,319.553,32.0827,56.3791,98.0144,52.4495,131.857,144.01
2020-01-23,77.2859,159.471,94.229,73.9663,219.76,6.29501,38.1467,125.399,137.439,199.015,116.787,275.106,218.123,320.211,31.8588,56.0271,98.151,52.6501,132.082,142.2
2020-01-24,77.0633,157.84,93.082,73.0438,217.94,6.2361,37.6533,122.295,137.252,197.531,116.935,268.989,216.573,318.915,31.3177,55.6488,97.0781,52.5141,131.415,140.08
2020-01-27,74.7995,155.213,91.417,71.3279,214.87,5.98007,37.2,121.243,137.635,194.374,117.439,260.973,215.807,311.13,30.6745,54.3262,95.8023,52.3312,130.7,135.9
2020-01-28,76.9144,158.251,92.6625,72.2631,217.79,6.17337,37.7933,123.463,138.321,195.489,117.774,262.627,218.31,315.577,31.0359,54.2494,96.4558,51.9034,130.954,138.37
2020-01-29,78.5236,160.722,92.9,72.5719,223.23,6.11318,38.7333,123.267,139.292,197.405,116.857,259.881,218.447,315.626,30.8247,53.7971,95.7828,51.9034,130.338,136.06
2020-01-30,78.4093,165.265,93.534,72.4499,209.53,6.11977,42.72,124.79,139.125,200.659,117.696,258.135,217.289,319.693,31.2617,54.365,96.687,53.5876,132.239,137.81
2020-01-31,74.9374,162.823,100.436,71.3803,201.91,5.8861,43.37,121.548,137.743,191.726,116.443,250.299,212.922,311.3,30.6548,52.1264,93.003,53.1678,130.582,138.31
2020-02-03,74.7295,166.796,100.21,73.8622,204.19,5.98337,52.0,122.501,138.948,193.514,116.906,251.743,216.131,319.753,30.7855,50.9584,92.248,53.3323,131.024,141.32
2020-02-04,77.1962,172.286,102.484,72.0094,209.83,6.1525,59.1367,124.259,140.273,196.181,117.419,258.011,219.36,324.299,31.3924,50.3204,92.7426,53.5692,131.699,144.73
2020-02-05,77.822,172.071,101.994,72.0413,210.11,6.24309,48.98,126.342,142.498,195.45,118.494,271.668,222.275,323.501,32.4097,52.6379,95.7262,53.5779,132.69,141.37
2020-02-06,78.7356,175.627,102.512,73.5319,210.85,6.32924,49.93,126.361,142.067,195.674,118.81,268.658,222.942,324.469,32.3724,51.924,95.0385,53.7062,132.71,142.7
2020-02-07,77.6654,175.88,103.964,73.6883,212.33,6.26346,49.87,125.989,140.548,195.38,117.814,265.693,221.519,322.205,32.3174,51.5788,94.546,53.8891,133.66,141.02
2020-02-10,78.0331,180.491,106.696,75.1606,213.06,6.54661,51.42,126.479,140.518,198.499,117.892,263.669,224.601,325.435,32.39,51.0352,95.2863,54.3991,133.935,142.59
2020-02-11,77.5658,176.418,107.54,75.2303,207.19,6.66945,51.6267,126.725,140.635,196.534,116.018,267.155,225.562,326.073,32.4677,51.5204,96.5328,54.2523,134.328,141.01
2020-02-12,79.4046,176.681,108.0,75.6573,210.76,6.78526,51.1533,126.725,139.793,199.904,115.347,278.79,225.514,329.263,32.6071,52.1497,97.2633,54.0889,134.328,141.85
2020-02-13,78.839,175.705,107.494,75.3962,213.14,6.74142,53.6,126.607,138.871,200.16,116.758,277.623,226.239,330.908,32.5973,51.8609,96.9191,54.2718,134.7,140.9
2020-02-14,78.8588,177.296,106.744,75.6622,214.18,7.21432,53.3367,126.253,138.91,202.945,117.863,274.46,228.722,335.942,32.5403,51.6246,96.6586,54.5801,135.151,139.54
2020-02-18,77.4159,179.066,107.784,75.6975,217.8,7.38298,57.2267,124.573,138.007,203.814,116.689,277.574,227.711,336.232,31.9992,50.9681,96.8127,54.1975,133.877,139.14
2020-02-19,78.5356,179.613,108.511,75.9681,217.49,7.8348,61.16,126.273,137.811,205.856,117.212,280.492,227.437,339.511,32.4195,51.36,97.2536,54.4167,133.807,141.3
2020-02-20,77.7323,176.887,107.655,75.5755,214.58,7.68531,59.96,126.273,137.292,204.058,118.268,277.564,230.576,339.401,32.5403,50.9487,96.4265,54.3707,133.474,140.37
2020-02-21,75.9703,171.28,104.798,73.9051,210.18,7.32099,60.0667,124.711,138.734,201.527,118.386,276.91,229.016,334.716,32.0827,50.3292,95.7262,54.7435,134.102,138.97
2020-02-24,72.3623,163.907,100.464,70.7365,200.72,6.80385,55.5867,121.361,135.879,191.835,115.209,255.191,223.756,319.903,30.5606,47.9717,91.9457,53.3958,131.151,133.01
2020-02-25,69.9095,161.199,98.637,69.0655,196.77,6.52365,53.3267,115.958,134.693,181.838,113.473,241.98,221.597,298.45,29.0208,46.1318,88.4343,52.6414,129.73,128.19
2020-02-26,71.02,163.204,98.9795,69.2724,197.2,6.66345,51.92,116.311,133.79,180.676,112.269,241.618,219.634,293.655,28.6014,45.1205,86.0925,52.4398,130.543,123.36
2020-02-27,66.3774,151.716,94.215,65.51,189.75,6.29221,45.2667,111.458,129.545,173.729,106.064,233.27,209.772,281.634,27.2011,42.4052,82.6572,50.0106,125.406,118.04
2020-02-28,66.3379,155.378,94.1875,66.7206,192.47,6.72787,44.5333,106.624,125.22,175.417,105.797,234.219,203.355,285.98,26.6118,43.7842,81.9648,48.6981,121.407,117.65
2020-03-02,72.5121,165.722,97.6975,69.0655,196.44,6.88592,49.5733,111.596,130.387,185.61,111.736,250.899,214.649,302.238,27.425,45.8595,84.8177,50.912,126.505,119.98
2020-03-03,70.212,157.762,95.4495,66.6444,185.89,6.6235,49.7,107.42,126.259,179.237,110.414,240.126,212.795,287.714,25.9107,43.6636,82.8855,51.0391,124.671,116.45
2020-03-04,73.4691,163.575,98.7915,68.8305,191.76,7.08724,49.9667,110.073,133.605,187.515,116.343,265.865,225.052,297.932,26.5087,44.6176,86.5217,53.6415,130.916,119.18
2020-03-05,71.0831,159.471,96.2015,65.5005,185.17,6.80804,48.3033,104.67,132.232,180.43,113.641,259.938,219.183,286.458,25.1653,42.6512,85.3443,51.6577,127.838,113.98
2020-03-06,70.1399,154.958,95.0545,64.5529,181.09,6.6273,46.9,99.2659,132.251,177.911,113.67,260.794,213.306,282.81,24.1598,40.5924,83.7029,50.3101,127.063,115.27
2020-03-09,64.5918,144.467,90.0305,60.5699,169.5,6.11448,40.5333,85.8143,127.054,165.149,108.451,251.203,196.455,258.167,20.6067,35.6297,70.8378,47.2144,120.484,104.35
2020-03-10,69.2462,154.324,94.591,63.5282,178.19,6.50348,43.0233,92.4773,131.888,176.218,112.635,257.213,210.695,276.47,22.1869,36.9485,74.6232,48.8527,124.19,111.46
2020-03-11,66.8425,147.34,91.043,60.3264,170.24,6.14003,42.2833,88.126,122.729,166.905,104.278,255.182,200.058,265.793,21.3031,35.7327,72.9105,47.5325,120.113,105.51
2020-03-12,60.2408,133.373,83.8305,55.3767,154.47,5.38867,37.37,80.8628,116.786,154.479,95.1644,230.033,179.105,237.981,19.2732,31.6454,66.9656,42.9355,106.77,91.81
2020-03-13,67.4575,152.341,89.25,60.4942,170.28,5.99966,36.44,95.4236,125.053,169.701,106.577,251.001,193.276,266.043,22.7024,32.4467,73.2537,44.5151,117.975,102.52
2020-03-16,58.7802,129.875,84.4575,53.4562,146.01,4.89229,29.6713,81.1478,118.375,146.709,101.378,207.62,155.023,232.189,19.2064,29.3561,61.2051,41.5683,104.681,95.01
2020-03-17,61.3661,140.583,90.392,55.7011,149.42,5.41262,28.68,86.1071,127.191,152.387,110.484,225.321,163.178,234.372,20.6548,31.3312,62.0751,43.3309,118.239,93.53
2020-03-18,59.8614,134.663,91.5,54.3625,146.96,5.05237,24.0813,77.0411,125.681,143.298,109.753,200.276,146.26,224.583,19.5364,28.1901,48.3411,41.1906,111.936,88.8
2020-03-19,59.4021,136.858,94.0465,55.3827,153.13,5.30537,28.5093,78.338,118.306,146.935,103.568,202.802,151.422,223.815,19.9213,29.3065,50.3961,38.4158,108.622,94.93
2020-03-20,55.6315,131.732,92.3045,53.2176,149.73,5.12557,28.502,76.6835,111.627,141.688,95.7101,190.619,142.972,208.314,18.4856,27.8673,52.1518,35.1754,96.2074,85.98
2020-03-23,54.4507,130.413,95.1415,52.5161,148.1,5.29847,28.9527,72.5788,103.478,130.996,91.2932,179.783,152.599,200.319,16.989,26.7692,47.6114,34.4962,97.3653,85.76
2020-03-24,59.9116,142.261,97.005,56.2964,160.98,6.20734,33.6667,81.2116,110.981,149.132,96.5012,202.802,173.581,233.574,19.7632,30.1652,58.438,36.2315,105.378,98.12
2020-03-25,59.5843,140.914,94.292,54.8821,156.21,6.11877,35.95,84.2415,111.196,156.138,94.2983,216.356,170.814,252.724,19.8281,31.7397,60.8286,38.2153,104.142,100.73
2020-03-26,62.7172,149.715,97.7745,57.9359,163.34,6.40773,35.21,90.1116,117.875,163.0,100.332,235.636,183.423,259.314,21.3512,33.0409,67.071,40.6757,111.319,105.36
2020-03-27,60.1225,143.579,95.005,55.3125,156.79,6.29541,34.29,83.6933,114.687,155.923,102.936,223.697,179.067,244.021,20.2974,31.4499,60.3985,39.3163,111.514,96.4
2020-03-30,61.8371,153.651,98.1975,57.1084,165.95,6.61602,33.4767,85.8665,123.857,159.773,107.454,231.847,184.296,249.524,20.7108,31.9186,63.1803,41.3285,116.161,99.8
2020-03-31,61.709,151.258,97.486,57.8877,166.8,6.5664,34.9333,82.6823,122.111,155.494,102.789,230.081,175.464,238.041,19.9499,32.3174,63.6289,40.6415,111.172,96.6
2020-04-01,58.4657,145.876,95.385,54.906,159.6,6.05526,32.104,77.4734,119.924,147.745,102.167,218.98,167.868,225.251,18.578,31.9439,60.2034,38.6832,109.349,94.92
2020-04-02,59.4393,148.923,95.9415,55.6498,158.19,6.36351,30.298,80.3658,123.995,151.899,106.902,221.855,170.381,235.369,19.3302,34.3869,66.8436,40.3635,114.662,96.97
